日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260620,17,5R,堅め,1,0.162,4-5-1,14620,×,○
20260620,17,6R,混戦,1,-0.023,2-3-5,1070,-,×
20260620,17,7R,堅め,1,0.236,1-4-5,4060,○,◎
20260620,17,8R,堅め,1,0.202,3-2-4,1750,○,×
20260620,17,9R,波乱,4,-0.105,4-6-1,5330,○,◎
20260620,17,10R,混戦,1,0.044,3-6-4,5660,-,×
20260620,17,11R,混戦,4,-0.03,5-2-4,4160,-,○
20260620,17,12R,堅め,1,0.136,1-4-2,920,○,◎
20260620,18,1R,混戦,4,0.07,1-2-3,710,-,×
20260620,18,2R,混戦,1,0.06,1-2-5,830,-,◎
20260620,18,3R,堅め,1,0.197,2-1-3,3470,○,○
20260620,18,4R,堅め,1,0.277,2-4-1,29220,×,○
20260620,18,5R,波乱,4,-0.255,1-3-2,1450,×,×
20260620,18,6R,混戦,4,0.015,2-3-4,2130,-,○
20260620,18,7R,混戦,4,0.039,2-5-6,20970,-,×
20260620,18,8R,堅め,1,0.487,2-5-6,27210,×,×
20260620,18,9R,堅め,1,0.359,1-2-5,1290,○,◎
20260620,18,10R,堅め,1,0.09,1-2-3,790,○,◎
20260620,18,11R,堅め,1,0.188,1-2-3,580,○,◎
20260620,18,12R,混戦,1,0.085,1-3-2,480,-,◎
20260620,20,1R,波乱,4,-0.104,3-4-2,1750,×,○
20260620,20,2R,混戦,1,0.04,1-6-5,1550,-,◎
20260620,20,3R,混戦,4,-0.059,1-2-3,3040,-,×
20260620,20,4R,混戦,1,0.038,4-3-1,27290,-,○
20260620,20,5R,混戦,1,0.083,1-2-5,1330,-,◎
20260620,20,6R,堅め,1,0.159,1-2-3,3520,○,◎
20260620,20,7R,堅め,1,0.257,1-3-4,690,○,◎
20260620,20,8R,堅め,1,0.111,1-4-2,1420,○,◎
20260620,20,9R,混戦,1,0.063,2-1-3,3310,-,○
20260620,20,10R,堅め,1,0.151,4-5-1,10340,×,○
20260620,20,11R,混戦,1,0.035,5-3-4,108310,-,×
20260620,20,12R,混戦,4,0.023,5-6-1,12730,-,×
20260620,21,1R,堅め,1,0.237,1-4-3,3500,○,◎
20260620,21,2R,波乱,4,-0.154,4-3-1,5220,○,◎
20260620,21,3R,堅め,1,0.099,1-3-2,810,○,◎
20260620,21,4R,堅め,1,0.327,3-4-2,54960,×,×
20260620,21,5R,堅め,1,0.375,1-2-5,5840,×,◎
20260620,21,6R,混戦,1,-0.035,3-1-4,4590,-,○
20260620,21,7R,混戦,1,-0.052,2-1-6,6650,-,○
20260620,21,8R,波乱,4,-0.226,1-2-4,2220,×,○
20260620,21,9R,混戦,1,0.058,1-5-4,10030,-,◎
20260620,21,10R,混戦,1,0.084,1-3-4,1040,-,◎
20260620,21,11R,混戦,1,-0.003,1-2-3,720,-,◎
20260620,21,12R,混戦,1,-0.021,3-4-2,7860,-,×
20260620,24,1R,波乱,4,-0.173,4-3-1,16990,○,◎
20260620,24,2R,波乱,4,-0.105,3-1-5,4740,×,×
20260620,24,3R,混戦,1,0.006,2-3-5,950,-,×
20260620,24,4R,混戦,1,-0.001,3-1-5,2310,-,○
20260620,24,5R,波乱,4,-0.091,4-1-2,3390,×,◎
20260620,24,6R,混戦,4,-0.06,1-4-5,1380,-,○
20260620,24,7R,混戦,1,0.029,1-3-2,720,-,◎
20260620,24,8R,混戦,1,-0.035,2-6-4,2480,-,×
20260620,24,9R,混戦,1,0.02,1-6-3,15780,-,◎
20260620,24,10R,堅め,1,0.112,1-3-2,1670,○,◎
20260620,24,11R,混戦,4,-0.024,3-6-1,37720,-,×
20260620,24,12R,混戦,1,0.07,4-1-2,3990,-,○
20260621,02,1R,混戦,4,-0.082,4-5-1,2970,-,◎
20260621,02,2R,堅め,1,0.097,2-3-5,1360,○,×
20260621,02,3R,堅め,1,0.215,1-5-6,2380,○,◎
20260621,02,4R,混戦,1,-0.02,3-2-5,4020,-,×
20260621,02,5R,堅め,1,0.103,1-4-2,630,○,◎
20260621,02,6R,波乱,4,-0.095,2-3-4,1730,×,○
20260621,02,7R,堅め,1,0.466,1-3-2,640,○,◎
20260621,02,8R,堅め,1,0.461,1-4-2,2930,○,◎
20260621,02,9R,混戦,4,0.056,4-5-1,7190,-,◎
20260621,02,10R,堅め,1,0.346,1-3-4,5360,×,◎
20260621,02,11R,堅め,1,0.447,1-2-4,2450,○,◎
20260621,02,12R,堅め,1,0.14,5-2-4,58930,×,×
20260621,04,1R,波乱,4,-0.192,5-1-4,8180,○,○
20260621,04,2R,波乱,4,-0.187,3-4-2,5570,○,○
20260621,04,3R,堅め,1,0.378,1-3-2,920,○,◎
20260621,04,4R,波乱,4,-0.197,2-1-3,6460,○,×
20260621,04,5R,混戦,1,0.064,1-4-2,12730,-,◎
20260621,04,6R,堅め,1,0.116,2-6-3,31330,×,×
20260621,04,7R,混戦,1,-0.049,2-1-3,1090,-,○
20260621,04,8R,混戦,1,0.025,1-2-3,2010,-,◎
20260621,04,9R,堅め,1,0.325,1-2-3,830,○,◎
20260621,04,10R,混戦,1,0.066,3-1-5,5900,-,○
20260621,04,11R,堅め,1,0.097,1-2-4,1410,○,◎
20260621,04,12R,混戦,1,-0.003,1-4-2,3010,-,◎
20260621,05,1R,堅め,1,0.267,1-3-6,1920,○,◎
20260621,05,2R,混戦,4,-0.019,1-2-6,970,-,×
20260621,05,3R,波乱,4,-0.244,1-4-3,1210,×,○
20260621,05,4R,波乱,4,-0.177,1-4-5,1010,×,○
20260621,05,5R,波乱,4,-0.094,4-2-1,6340,○,◎
20260621,05,6R,堅め,1,0.187,1-2-3,940,○,◎
20260621,05,7R,混戦,1,0.01,1-3-2,1030,-,◎
20260621,05,8R,堅め,1,0.142,1-3-6,1350,○,◎
20260621,05,9R,混戦,4,0.062,1-3-4,700,-,○
20260621,05,10R,混戦,1,-0.066,1-3-4,650,-,◎
20260621,05,11R,堅め,1,0.133,3-4-5,35400,×,×
20260621,05,12R,混戦,1,0.037,1-2-5,860,-,◎
20260621,06,1R,混戦,1,0.031,1-2-5,1240,-,◎
20260621,06,2R,波乱,4,-0.13,2-4-5,860,×,○
20260621,06,3R,堅め,1,0.159,1-5-2,2280,○,◎
20260621,06,4R,堅め,1,0.217,1-3-5,970,○,◎
20260621,06,5R,波乱,4,-0.227,6-3-4,1570,×,○
20260621,06,6R,波乱,4,-0.222,4-2-1,2350,×,◎
20260621,06,7R,波乱,4,-0.155,2-3-6,5590,○,×
20260621,06,8R,混戦,1,0.089,1-4-2,420,-,◎
20260621,06,9R,混戦,4,-0.087,1-2-4,1560,-,○
20260621,06,10R,混戦,4,0.001,3-1-4,910,-,○
20260621,06,11R,堅め,1,0.164,1-3-2,910,○,◎
20260621,06,12R,堅め,1,0.185,3-6-2,50790,×,×
20260621,08,1R,堅め,1,0.105,2-1-4,6150,×,○
20260621,08,2R,堅め,1,0.159,1-3-5,6500,×,◎
20260621,08,3R,混戦,1,0.085,2-4-5,3230,-,×
20260621,08,4R,堅め,1,0.185,3-2-4,10830,×,×
20260621,08,5R,波乱,4,-0.196,1-4-2,2170,×,○
20260621,08,6R,堅め,1,0.128,1-5-3,1090,○,◎
20260621,08,7R,混戦,1,0.026,4-1-5,21830,-,○
20260621,08,8R,混戦,1,-0.031,4-2-5,6470,-,×
20260621,08,9R,堅め,1,0.113,1-4-3,1720,○,◎
20260621,08,10R,波乱,4,-0.134,2-1-4,1690,×,○
20260621,08,11R,堅め,1,0.275,1-2-3,710,○,◎
20260621,08,12R,混戦,4,0.023,1-6-4,12990,-,○
20260621,09,1R,堅め,1,0.098,1-4-2,1680,○,◎
20260621,09,2R,混戦,1,-0.026,1-6-5,430,-,◎
20260621,09,3R,混戦,1,0.058,1-2-4,1780,-,◎
20260621,09,4R,混戦,1,0.085,1-3-4,1740,-,◎
20260621,09,5R,堅め,1,0.342,1-3-5,1060,○,◎
20260621,09,6R,混戦,1,-0.086,4-1-6,690,-,○
20260621,09,7R,堅め,1,0.163,3-1-6,8670,×,○
20260621,09,8R,堅め,1,0.22,1-6-5,1880,○,◎
20260621,09,9R,堅め,1,0.153,1-2-6,3260,○,◎
20260621,09,10R,堅め,1,0.098,1-3-2,2350,○,◎
20260621,09,11R,堅め,1,0.143,4-5-2,24720,×,×
20260621,09,12R,混戦,1,0.049,3-1-5,4520,-,○
20260621,10,1R,堅め,1,0.283,1-4-3,920,○,◎
20260621,10,2R,堅め,1,0.247,4-6-2,117330,×,×
20260621,10,3R,堅め,1,0.181,1-2-3,1260,○,◎
20260621,10,4R,混戦,1,0.03,4-1-5,5070,-,○
20260621,10,5R,堅め,1,0.15,1-3-6,790,○,◎
20260621,10,6R,混戦,4,0.026,5-2-3,7130,-,×
20260621,10,7R,堅め,1,0.155,3-5-1,37780,×,○
20260621,10,8R,波乱,4,-0.237,2-5-4,4230,×,○
20260621,10,9R,混戦,1,0.004,3-1-5,1730,-,○
20260621,10,10R,波乱,4,-0.122,2-4-3,3190,×,○
20260621,10,11R,混戦,1,0.048,3-1-4,7440,-,○
20260621,10,12R,混戦,4,-0.06,1-2-5,1480,-,×
20260621,11,1R,波乱,4,-0.184,1-4-3,1860,×,○
20260621,11,2R,堅め,1,0.166,1-4-5,5250,×,◎
20260621,11,3R,堅め,1,0.226,3-1-5,5970,×,○
20260621,11,4R,波乱,4,-0.33,1-4-6,12660,○,○
20260621,11,5R,堅め,1,0.204,1-3-4,560,○,◎
20260621,11,6R,波乱,4,-0.205,5-4-1,8650,○,○
20260621,11,7R,波乱,4,-0.331,4-5-2,1570,×,◎
20260621,11,8R,混戦,1,0.011,3-5-2,4520,-,×
20260621,11,9R,堅め,1,0.148,1-6-4,8700,×,◎
20260621,11,10R,混戦,1,0.078,1-2-5,1160,-,◎
20260621,11,11R,混戦,1,0.088,1-2-5,2170,-,◎
20260621,11,12R,混戦,1,0.067,4-1-3,3140,-,○
20260621,13,1R,混戦,1,-0.041,1-3-2,1260,-,◎
20260621,13,2R,波乱,4,-0.253,2-4-6,2840,×,○
20260621,13,3R,混戦,1,-0.075,1-3-5,8330,-,◎
20260621,13,4R,混戦,1,-0.084,4-1-3,2860,-,○
20260621,13,5R,堅め,1,0.438,1-2-3,200,○,◎
20260621,13,6R,波乱,4,-0.18,1-4-3,980,×,○
20260621,13,7R,堅め,1,0.35,1-3-2,480,○,◎
20260621,13,8R,堅め,1,0.182,1-6-2,2550,○,◎
20260621,13,9R,堅め,1,0.101,1-6-3,2120,○,◎
20260621,13,10R,波乱,4,-0.116,1-4-3,1850,×,○
20260621,13,11R,混戦,1,-0.039,1-2-5,1750,-,◎
20260621,13,12R,混戦,1,0.019,1-2-5,1840,-,◎
20260621,15,1R,混戦,1,0.075,2-4-5,14630,-,×
20260621,15,2R,混戦,1,-0.042,5-1-3,1640,-,○
20260621,15,3R,波乱,4,-0.097,3-6-2,2230,×,×
20260621,15,4R,混戦,1,-0.055,1-3-4,17150,-,◎
20260621,15,5R,波乱,4,-0.276,1-5-4,1870,×,○
20260621,15,6R,混戦,1,0.007,2-5-4,30980,-,×
20260621,15,7R,混戦,1,0.045,1-2-6,710,-,◎
20260621,15,8R,混戦,4,0.05,1-5-3,1680,-,×
20260621,15,9R,堅め,1,0.15,1-3-2,650,○,◎
20260621,15,10R,堅め,1,0.272,1-2-3,590,○,◎
20260621,15,11R,混戦,1,0.066,4-5-2,9660,-,×
20260621,15,12R,混戦,1,0.034,1-6-2,11450,-,◎
20260621,16,1R,混戦,1,0.085,1-2-5,1050,-,◎
20260621,16,2R,混戦,1,-0.041,3-4-5,2800,-,×
20260621,16,3R,混戦,4,-0.039,1-2-5,1140,-,×
20260621,16,4R,波乱,4,-0.268,2-1-4,2900,×,○
20260621,16,5R,混戦,4,-0.036,3-4-5,4420,-,○
20260621,16,6R,波乱,4,-0.189,1-3-2,1130,×,×
20260621,16,7R,混戦,1,0.016,3-1-2,2070,-,○
20260621,16,8R,堅め,1,0.223,1-2-6,8960,×,◎
20260621,16,9R,混戦,1,0.076,1-5-3,15100,-,◎
20260621,16,10R,混戦,4,0.028,2-1-4,2190,-,○
20260621,16,11R,堅め,1,0.108,4-2-6,8200,×,×
20260621,16,12R,混戦,1,0.043,1-4-6,1290,-,◎
20260621,17,1R,堅め,1,0.099,1-4-2,1020,○,◎
20260621,17,2R,堅め,1,0.121,1-2-6,2870,○,◎
20260621,17,3R,波乱,4,-0.146,1-2-4,2360,×,○
20260621,17,4R,混戦,1,-0.024,2-4-6,7090,-,×
20260621,17,5R,混戦,1,-0.009,6-2-1,88240,-,○
20260621,17,6R,波乱,4,-0.164,3-5-4,26550,○,○
20260621,17,7R,堅め,1,0.144,1-2-4,420,○,◎
20260621,17,8R,堅め,1,0.278,1-2-5,1660,○,◎
20260621,17,9R,混戦,4,0.069,1-6-2,7300,-,×
20260621,17,10R,波乱,4,-0.148,1-2-5,1080,×,×
20260621,17,11R,堅め,1,0.177,1-3-4,1200,○,◎
20260621,17,12R,混戦,1,-0.003,2-4-3,27860,-,×
20260621,18,1R,堅め,1,0.116,3-4-2,55780,×,×
20260621,18,2R,混戦,1,-0.017,1-5-4,4070,-,◎
20260621,18,3R,堅め,1,0.312,2-1-3,10170,×,○
20260621,18,4R,堅め,1,0.332,4-3-1,16320,×,○
20260621,18,5R,混戦,4,-0.011,3-6-1,2740,-,×
20260621,18,6R,波乱,4,-0.152,2-5-1,9130,○,×
20260621,18,7R,波乱,4,-0.181,1-5-2,10030,○,×
20260621,18,8R,堅め,1,0.115,3-1-5,3100,○,○
20260621,18,9R,堅め,1,0.144,1-2-3,730,○,◎
20260621,18,10R,堅め,1,0.238,1-2-3,520,○,◎
20260621,18,11R,堅め,1,0.31,3-4-6,15720,×,×
20260621,18,12R,混戦,1,-0.018,5-6-3,26330,-,×
20260621,19,1R,混戦,1,0.023,2-1-4,930,-,○
20260621,19,2R,堅め,1,0.179,2-1-6,1240,○,○
20260621,19,3R,波乱,4,-0.153,1-3-5,1850,×,×
20260621,19,4R,波乱,4,-0.129,4-3-6,4170,×,◎
20260621,19,5R,堅め,1,0.098,1-4-2,1440,○,◎
20260621,19,6R,混戦,1,0.089,1-3-2,600,-,◎
20260621,19,7R,堅め,1,0.599,6-1-3,3540,○,○
20260621,19,8R,波乱,4,-0.147,1-4-5,2840,×,○
20260621,19,9R,堅め,1,0.092,3-4-1,4680,○,○
20260621,19,10R,堅め,1,0.169,1-4-2,2660,○,◎
20260621,19,11R,堅め,1,0.117,1-4-3,1050,○,◎
20260621,19,12R,混戦,1,0.048,2-1-3,5640,-,○
20260621,20,1R,混戦,1,-0.038,1-5-2,2930,-,◎
20260621,20,2R,混戦,1,-0.002,1-2-5,1300,-,◎
20260621,20,3R,混戦,1,-0.01,3-2-6,4000,-,×
20260621,20,4R,混戦,1,-0.06,1-2-4,3700,-,◎
20260621,20,5R,混戦,1,-0.013,1-2-4,320,-,◎
20260621,20,6R,堅め,1,0.299,1-2-3,750,○,◎
20260621,20,7R,堅め,1,0.097,1-2-3,3020,○,◎
20260621,20,8R,混戦,4,0.024,2-4-3,6320,-,○
20260621,20,9R,混戦,1,-0.003,1-3-4,1000,-,◎
20260621,20,10R,波乱,4,-0.096,1-2-3,1920,×,×
20260621,20,11R,混戦,4,-0.007,1-3-2,1680,-,×
20260621,20,12R,堅め,1,0.268,1-4-2,1930,○,◎
20260621,24,1R,堅め,1,0.196,4-1-5,14150,×,○
20260621,24,2R,混戦,4,-0.06,1-5-4,4840,-,○
20260621,24,3R,混戦,1,0.056,1-2-3,1090,-,◎
20260621,24,4R,混戦,4,0.034,1-3-4,940,-,○
20260621,24,5R,波乱,4,-0.105,3-6-4,8040,○,○
20260621,24,6R,混戦,4,0.045,1-3-6,830,-,×
20260621,24,7R,堅め,1,0.197,1-3-2,670,○,◎
20260621,24,8R,混戦,4,-0.002,1-3-4,2200,-,○
20260621,24,9R,混戦,1,0.026,1-2-3,620,-,◎
20260621,24,10R,堅め,1,0.106,1-2-3,710,○,◎
20260621,24,11R,波乱,4,-0.099,1-2-3,520,×,×
20260621,24,12R,混戦,1,0.019,1-5-6,2410,-,◎
20260622,02,1R,波乱,4,-0.261,3-4-2,1310,×,○
20260622,02,2R,波乱,4,-0.21,1-3-4,2650,×,○
20260622,02,3R,波乱,4,-0.149,1-4-6,2350,×,○
20260622,02,4R,混戦,1,-0.02,1-2-3,1210,-,◎
20260622,02,5R,波乱,4,-0.145,5-4-3,3450,×,○
20260622,02,6R,波乱,4,-0.318,3-5-1,39500,○,×
20260622,02,7R,混戦,4,-0.056,2-3-4,4120,-,○
20260622,02,8R,堅め,1,0.252,1-2-4,1660,○,◎
20260622,02,9R,堅め,1,0.152,3-1-4,9270,×,○
20260622,02,10R,混戦,1,0.009,2-4-5,9950,-,×
20260622,02,11R,堅め,1,0.271,1-2-3,530,○,◎
20260622,02,12R,堅め,1,0.215,1-2-3,670,○,◎
20260622,05,1R,混戦,4,-0.04,2-1-5,2710,-,×
20260622,05,2R,混戦,1,0.053,5-1-4,19390,-,○
20260622,05,3R,波乱,4,-0.214,3-5-6,16590,○,×
20260622,05,4R,混戦,1,0.063,1-3-6,1020,-,◎
20260622,05,5R,混戦,1,0.026,2-4-3,2640,-,×
20260622,05,6R,混戦,4,-0.036,3-1-4,2720,-,○
20260622,05,7R,堅め,1,0.156,1-4-6,1170,○,◎
20260622,05,8R,混戦,1,0.03,2-1-3,1760,-,○
20260622,05,9R,混戦,4,0.065,1-4-5,2780,-,○
20260622,05,10R,混戦,1,-0.044,1-3-2,1350,-,◎
20260622,05,11R,混戦,1,-0.02,4-1-3,5430,-,○
20260622,05,12R,混戦,1,-0.016,1-4-5,1780,-,◎
20260622,06,1R,堅め,1,0.15,1-2-5,570,○,◎
20260622,06,2R,波乱,4,-0.313,2-1-4,2700,×,○
20260622,06,3R,波乱,4,-0.246,2-3-4,640,×,○
20260622,06,4R,堅め,1,0.308,1-2-5,950,○,◎
20260622,06,5R,波乱,4,-0.129,4-2-5,14120,○,◎
20260622,06,6R,波乱,4,-0.091,1-2-3,1000,×,×
20260622,06,7R,波乱,4,-0.252,1-3-2,3170,×,×
20260622,06,8R,混戦,1,-0.065,4-1-2,850,-,○
20260622,06,9R,混戦,4,0.053,3-5-6,5870,-,×
20260622,06,10R,堅め,1,0.214,3-5-6,1830,○,×
20260622,06,11R,堅め,1,0.123,1-4-2,1990,○,◎
20260622,06,12R,混戦,4,-0.074,6-4-3,47980,-,○
20260622,08,1R,堅め,1,0.133,2-4-3,6230,×,×
20260622,08,2R,波乱,4,-0.2,4-2-3,4020,×,◎
20260622,08,3R,波乱,4,-0.345,5-2-4,9560,○,○
20260622,08,4R,混戦,1,-0.031,3-6-5,1990,-,×
20260622,08,5R,波乱,4,-0.099,3-2-4,6930,○,○
20260622,08,6R,堅め,1,0.268,1-5-3,1720,○,◎
20260622,08,7R,堅め,1,0.232,1-2-3,1690,○,◎
20260622,08,8R,混戦,1,0.036,2-4-5,13490,-,×
20260622,08,9R,堅め,1,0.276,2-6-4,15610,×,×
20260622,08,10R,波乱,4,-0.254,4-6-3,3760,×,◎
20260622,08,11R,混戦,4,0.089,1-3-6,870,-,×
20260622,08,12R,堅め,1,0.168,1-4-5,2120,○,◎
20260622,10,1R,堅め,1,0.251,2-1-4,2480,○,○
20260622,10,2R,堅め,1,0.269,1-2-6,1090,○,◎
20260622,10,3R,堅め,1,0.27,3-4-6,20300,×,×
20260622,10,4R,混戦,1,-0.025,4-5-2,5500,-,×
20260622,10,5R,堅め,1,0.177,3-1-5,960,○,○
20260622,10,6R,波乱,4,-0.153,2-1-5,1880,×,×
20260622,10,7R,波乱,4,-0.339,1-2-3,5200,○,×
20260622,10,8R,波乱,4,-0.165,2-1-4,1540,×,○
20260622,10,9R,波乱,4,-0.213,4-1-2,1860,×,◎
20260622,10,10R,波乱,4,-0.286,3-2-4,3460,×,○
20260622,10,11R,波乱,4,-0.157,5-3-4,11070,○,○
20260622,10,12R,混戦,4,-0.08,1-3-4,1120,-,○
20260622,11,1R,混戦,4,-0.007,1-3-2,1110,-,×
20260622,11,2R,波乱,4,-0.117,5-3-1,36860,○,×
20260622,11,3R,混戦,1,0.029,5-1-3,7380,-,○
20260622,11,4R,波乱,4,-0.107,1-3-2,2280,×,×
20260622,11,5R,堅め,1,0.12,3-1-5,840,○,○
20260622,11,6R,波乱,4,-0.121,1-4-3,680,×,○
20260622,11,7R,混戦,4,0.064,1-3-2,810,-,×
20260622,11,8R,混戦,1,-0.083,6-1-2,81420,-,○
20260622,11,9R,混戦,4,-0.054,1-2-5,1840,-,×
20260622,11,10R,混戦,1,-0.047,1-6-2,6640,-,◎
20260622,11,11R,堅め,1,0.113,1-2-5,1200,○,◎
20260622,11,12R,混戦,4,0.057,1-4-3,1920,-,○
20260622,13,1R,混戦,1,0.051,3-4-5,1070,-,×
20260622,13,2R,混戦,1,-0.031,1-6-2,11040,-,◎
20260622,13,3R,混戦,4,0.047,1-2-4,580,-,○
20260622,13,4R,混戦,1,0.039,6-5-4,32930,-,×
20260622,13,5R,波乱,4,-0.243,1-4-2,1910,×,○
20260622,13,6R,混戦,1,0.072,1-4-2,330,-,◎
20260622,13,7R,堅め,1,0.183,2-3-5,86040,×,×
20260622,13,8R,混戦,1,0.013,1-6-4,4770,-,◎
20260622,13,9R,堅め,1,0.112,1-5-2,6330,×,◎
20260622,13,10R,波乱,4,-0.195,1-2-4,2580,×,○
20260622,13,11R,混戦,1,-0.06,1-3-5,1860,-,◎
20260622,13,12R,混戦,1,-0.065,1-4-2,2370,-,◎
20260622,15,1R,混戦,4,-0.026,1-2-4,1420,-,○
20260622,15,2R,波乱,4,-0.154,1-2-5,3660,×,×
20260622,15,3R,混戦,4,0.069,3-6-5,1330,-,×
20260622,15,4R,混戦,1,-0.041,2-4-5,12320,-,×
20260622,15,5R,波乱,4,-0.45,1-4-2,1890,×,○
20260622,15,6R,混戦,1,0.086,2-1-5,6400,-,○
20260622,15,7R,波乱,4,-0.241,2-4-3,5360,○,○
20260622,15,8R,混戦,1,-0.055,1-4-5,1190,-,◎
20260622,15,9R,堅め,1,0.139,6-1-2,6700,×,○
20260622,15,10R,堅め,1,0.275,1-2-3,1540,○,◎
20260622,15,11R,堅め,1,0.217,1-2-4,370,○,◎
20260622,16,1R,堅め,1,0.135,1-4-2,860,○,◎
20260622,16,2R,混戦,1,0.055,3-4-6,7680,-,×
20260622,16,3R,波乱,4,-0.147,4-3-1,16140,○,◎
20260622,16,4R,混戦,1,0.087,1-2-4,560,-,◎
20260622,16,5R,堅め,1,0.194,1-4-5,2250,○,◎
20260622,16,6R,波乱,4,-0.108,1-5-3,3420,×,×
20260622,16,7R,波乱,4,-0.211,2-1-3,1340,×,×
20260622,16,8R,堅め,1,0.124,2-6-1,1480,○,○
20260622,16,9R,堅め,1,0.183,5-1-6,9060,×,○
20260622,16,10R,堅め,1,0.191,2-3-5,4740,○,×
20260622,16,11R,混戦,4,-0.043,1-2-3,490,-,×
20260622,16,12R,堅め,1,0.16,1-2-4,780,○,◎
20260622,17,1R,堅め,1,0.105,1-2-3,1300,○,◎
20260622,17,2R,混戦,4,0.054,1-4-6,1350,-,○
20260622,17,3R,混戦,1,-0.048,1-3-5,2630,-,◎
20260622,17,4R,堅め,1,0.278,1-3-4,1330,○,◎
20260622,17,5R,堅め,1,0.261,1-2-6,760,○,◎
20260622,17,6R,堅め,1,0.317,1-2-6,600,○,◎
20260622,17,7R,堅め,1,0.211,1-2-4,1030,○,◎
20260622,17,8R,混戦,1,-0.009,1-2-6,3960,-,◎
20260622,17,9R,堅め,1,0.093,1-5-4,2480,○,◎
20260622,17,10R,混戦,1,0.01,1-4-5,1590,-,◎
20260622,17,11R,堅め,1,0.217,2-5-1,6800,×,○
20260622,17,12R,堅め,1,0.163,1-6-4,11860,×,◎
20260622,19,1R,混戦,1,0.021,3-4-2,33170,-,×
20260622,19,2R,堅め,1,0.148,5-6-2,3980,○,×
20260622,19,3R,堅め,1,0.108,2-3-5,1030,○,×
20260622,19,4R,堅め,1,0.387,1-6-2,2270,○,◎
20260622,19,5R,堅め,1,0.262,1-3-2,630,○,◎
20260622,19,6R,波乱,4,-0.246,4-1-3,1910,×,◎
20260622,19,7R,堅め,1,0.169,1-3-6,600,○,◎
20260622,19,8R,堅め,1,0.226,1-3-4,660,○,◎
20260622,19,9R,堅め,1,0.42,3-6-1,2210,○,○
20260622,19,10R,波乱,4,-0.154,1-2-4,500,×,○
20260622,19,11R,堅め,1,0.334,1-4-3,4130,○,◎
20260622,22,1R,堅め,1,0.262,1-2-3,1460,○,◎
20260622,22,2R,波乱,4,-0.16,4-5-6,34240,○,◎
20260622,22,3R,混戦,4,-0.035,3-4-5,4250,-,○
20260622,22,4R,波乱,4,-0.091,1-4-2,1820,×,○
20260622,22,5R,波乱,4,-0.294,3-2-4,1040,×,○
20260622,22,6R,混戦,4,-0.032,2-1-4,4580,-,○
20260622,22,7R,堅め,1,0.151,1-2-5,1470,○,◎
20260622,22,8R,堅め,1,0.154,4-1-2,8070,×,○
20260622,22,9R,堅め,1,0.182,1-2-4,840,○,◎
20260622,22,10R,堅め,1,0.116,4-1-6,3310,○,○
20260622,22,11R,混戦,4,-0.074,3-4-1,4940,-,○
20260622,22,12R,混戦,1,-0.044,1-2-3,740,-,◎
20260622,23,1R,堅め,1,0.166,1-3-6,2490,○,◎
20260622,23,2R,堅め,1,0.127,2-1-3,2020,○,○
20260622,23,3R,混戦,1,0.081,4-1-2,32760,-,○
20260622,23,4R,波乱,4,-0.319,6-1-2,27410,○,×
20260622,23,5R,堅め,1,0.272,1-3-2,740,○,◎
20260622,23,6R,波乱,4,-0.177,2-5-3,14040,○,×
20260622,23,7R,混戦,1,0.043,1-3-2,2570,-,◎
20260622,23,8R,波乱,4,-0.218,4-2-1,2310,×,◎
20260622,23,9R,混戦,4,0.04,3-2-6,5870,-,×
20260622,23,10R,混戦,1,0.004,3-1-2,2590,-,○
20260622,23,11R,堅め,1,0.197,1-3-2,600,○,◎
20260622,23,12R,混戦,1,0.004,1-2-3,520,-,◎
20260622,24,1R,混戦,4,-0.026,1-2-3,1020,-,×
20260622,24,2R,堅め,1,0.179,2-4-5,47250,×,×
20260622,24,3R,堅め,1,0.1,4-5-6,9350,×,×
20260622,24,4R,堅め,1,0.137,1-3-2,1060,○,◎
20260622,24,5R,混戦,4,0.001,1-2-3,740,-,×
20260622,24,6R,堅め,1,0.095,1-4-5,1590,○,◎
20260622,24,7R,波乱,4,-0.131,1-3-6,5720,○,×
20260622,24,8R,堅め,1,0.109,1-4-5,1210,○,◎
20260622,24,9R,波乱,4,-0.12,1-4-2,2460,×,○
20260622,24,10R,波乱,4,-0.12,1-2-3,590,×,×
20260622,24,11R,波乱,4,-0.225,1-2-3,660,×,×
20260623,02,1R,混戦,1,0.005,2-1-5,1810,-,○
20260623,02,2R,堅め,1,0.345,1-2-4,3210,○,◎
20260623,02,3R,波乱,4,-0.214,2-4-1,2460,×,○
20260623,02,4R,波乱,4,-0.106,1-4-2,850,×,○
20260623,02,5R,波乱,4,-0.098,4-2-3,7420,○,◎
20260623,02,6R,混戦,1,-0.009,2-4-5,7260,-,×
20260623,02,7R,堅め,1,0.327,1-6-4,1060,○,◎
20260623,02,8R,混戦,4,-0.046,3-1-5,1180,-,×
20260623,02,9R,堅め,1,0.296,1-5-6,820,○,◎
20260623,02,10R,堅め,1,0.159,3-4-6,9740,×,×
20260623,02,11R,堅め,1,0.182,5-1-3,11960,×,○
20260623,02,12R,混戦,1,-0.013,1-4-5,2130,-,◎
20260623,06,1R,波乱,4,-0.095,4-3-6,4890,×,◎
20260623,06,2R,波乱,4,-0.267,4-3-5,2080,×,◎
