場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
若松,20,20260718,4R,6,4051,A2,清水　　敦揮,0,0,0.17,6.70,46.15,72.12,6.92,57.69,71.15,36,31.69,45.77,48,52.63,52.63,,,,,,,岡山,岡山,45,16:52,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,5R,1,4061,A1,萩原　　秀人,0,0,0.14,7.17,53.72,68.60,6.51,41.03,66.67,7,25.55,38.69,56,12.00,28.00,,,,,,,福井,福井,47,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,5R,2,4933,A2,板橋　　侑我,0,0,0.14,6.46,36.59,58.54,6.06,45.16,61.29,21,38.24,50.74,37,24.00,48.00,,,,,,,静岡,静岡,30,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,5R,3,5291,B1,三嶌　こころ,0,0,0.23,4.20,22.13,37.70,2.89,5.26,21.05,43,36.11,58.33,74,28.00,56.00,,,,,,,香川,香川,25,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,5R,4,4700,A2,金子　　和之,0,0,0.15,5.80,38.33,58.33,0.00,0.00,0.00,1,27.34,46.76,75,20.00,40.00,,,,,,,埼玉,新潟,39,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,5R,5,5323,B2,香川　　陽太,0,0,0.18,4.55,25.77,42.27,6.00,40.00,80.00,51,48.06,62.79,63,28.00,36.00,,,,,,,滋賀,京都,23,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,5R,6,5451,B2,知念　　伶奈,1,0,,1.53,6.67,6.67,0.00,0.00,0.00,57,32.54,49.21,40,43.75,50.00,,,,,,,佐賀,沖縄,21,17:21,にっぽん未来プロジェクト競走ｉｎ若松,進入固定戦隊,初日
若松,20,20260718,6R,1,4961,A1,西橋　　奈未,1,0,0.15,6.35,40.95,54.29,7.39,67.74,74.19,38,29.71,48.55,15,40.74,55.56,,,,,,,福井,石川,29,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,6R,2,3224,B1,栗山　　繁洋,0,0,0.21,3.81,15.91,29.55,4.38,12.50,50.00,4,37.50,59.03,25,41.18,70.59,,,,,,,佐賀,佐賀,61,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,6R,3,3787,B1,天野　　　誠,0,0,0.20,3.75,15.38,27.69,2.79,6.90,10.34,11,26.43,45.00,19,24.00,52.00,,,,,,,岡山,岡山,54,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,6R,4,3872,A2,岡田　　憲行,0,0,0.18,6.13,45.35,62.79,6.03,40.00,60.00,42,41.10,56.16,60,36.00,56.00,,,,,,,大阪,大阪,50,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,6R,5,5412,B2,久保田　凪紗,0,0,0.20,1.61,1.32,3.95,1.40,0.00,6.67,37,30.00,42.86,69,28.00,44.00,,,,,,,佐賀,福岡,20,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,6R,6,3566,B1,川添　　英正,0,0,0.19,4.63,25.56,43.33,4.98,31.91,53.19,45,34.69,47.62,57,25.00,50.00,,,,,,,福岡,福岡,56,17:47,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,7R,1,3909,A1,佐々木　康幸,0,0,0.12,6.57,48.70,66.96,0.00,0.00,0.00,24,31.25,46.88,24,29.17,50.00,,,,,,,静岡,静岡,52,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,7R,2,4765,B1,野田部　宏子,1,0,0.13,4.51,23.53,41.18,5.56,36.54,57.69,54,29.41,46.32,39,35.29,47.06,,,,,,,福岡,福岡,36,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,7R,3,4682,A1,大上　　卓人,0,0,0.14,7.09,46.55,65.52,6.58,41.86,60.47,41,32.88,52.05,38,41.67,58.33,,,,,,,広島,広島,35,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,7R,4,3577,B1,向所　　浩二,0,0,0.17,4.58,20.48,38.55,0.00,0.00,0.00,59,31.06,47.73,73,14.29,21.43,,,,,,,兵庫,兵庫,53,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,7R,5,3581,B1,加木　　　郁,0,0,0.20,5.25,29.36,50.46,0.00,0.00,0.00,22,33.57,52.86,72,34.62,50.00,,,,,,,山口,山口,53,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,7R,6,4086,A2,寺本　　重宣,0,0,0.15,6.04,41.03,58.12,6.40,50.00,70.00,20,39.23,56.15,34,47.37,63.16,,,,,,,東京,神奈川,46,18:15,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,8R,1,3654,A2,武田　　光史,0,0,0.16,6.79,56.93,70.07,7.50,70.00,80.00,53,28.46,45.38,59,7.14,7.14,,,,,,,福井,福井,52,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,8R,2,4051,A2,清水　　敦揮,0,0,0.17,6.70,46.15,72.12,6.92,57.69,71.15,36,31.69,45.77,48,52.63,52.63,,,,,,,岡山,岡山,45,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,8R,3,4908,A1,上田　　龍星,0,0,0.15,6.98,44.34,66.98,6.71,57.14,57.14,52,32.84,48.51,26,62.50,68.75,,,,,,,大阪,大阪,31,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,8R,4,4988,B1,牟田　　奨太,0,0,0.15,4.48,32.61,41.30,4.63,25.00,50.00,13,35.04,48.91,65,27.59,41.38,,,,,,,静岡,長崎,29,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,8R,5,3564,B1,桑原　　　啓,0,0,0.16,4.36,27.27,40.00,4.69,28.57,42.86,28,30.83,44.36,67,47.37,73.68,,,,,,,福岡,熊本,56,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,8R,6,5380,B2,野田　　亜湖,0,0,0.28,1.24,0.00,0.00,0.00,0.00,0.00,8,31.94,52.08,42,13.04,30.43,,,,,,,徳島,徳島,21,18:44,にっぽん未来プロジェクト競走ｉｎ若松,エイトビート,初日
若松,20,20260718,9R,1,4264,A1,長尾　　章平,1,0,0.16,6.82,53.51,75.44,6.84,51.35,81.08,16,25.00,33.87,58,8.33,16.67,,,,,,,山口,山口,41,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,9R,2,3989,B1,熊本　　英一,0,0,0.21,3.89,20.48,30.12,4.43,23.33,36.67,18,32.09,46.27,35,42.31,57.69,,,,,,,佐賀,佐賀,47,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,9R,3,4764,B1,小池　　礼乃,1,0,0.16,5.16,33.82,51.47,5.00,29.82,50.88,10,25.53,43.26,36,42.31,53.85,,,,,,,福岡,福岡,36,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,9R,4,3968,A2,茶谷　　信次,0,0,0.18,5.21,27.38,52.38,0.00,0.00,0.00,55,17.74,38.71,18,13.04,30.43,,,,,,,滋賀,滋賀,50,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,9R,5,5291,B1,三嶌　こころ,0,0,0.23,4.20,22.13,37.70,2.89,5.26,21.05,43,36.11,58.33,74,28.00,56.00,,,,,,,香川,香川,25,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,9R,6,4331,A2,三好　　勇人,0,0,0.16,6.06,42.86,58.10,5.79,38.30,59.57,50,32.56,45.74,13,32.00,44.00,,,,,,,香川,愛媛,42,19:13,にっぽん未来プロジェクト競走ｉｎ若松,予選,初日
若松,20,20260718,10R,1,4084,A1,杉山　　正樹,0,0,0.16,6.40,41.67,61.36,7.16,55.26,73.68,56,23.44,39.06,68,53.57,64.29,,,,,,,愛知,愛知,46,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,10R,2,4992,B1,廣瀬　　篤哉,0,0,0.16,5.22,33.68,47.37,3.83,33.33,33.33,30,28.68,46.32,12,26.92,42.31,,,,,,,滋賀,京都,28,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,10R,3,3566,B1,川添　　英正,0,0,0.19,4.63,25.56,43.33,4.98,31.91,53.19,45,34.69,47.62,57,25.00,50.00,,,,,,,福岡,福岡,56,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,10R,4,4111,A2,奥田　　　誠,0,0,0.16,5.63,41.05,58.95,4.19,16.67,44.44,15,36.50,54.74,54,45.00,60.00,,,,,,,広島,広島,46,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,10R,5,5314,B1,中曽　　瑠華,0,0,0.19,3.46,14.08,23.94,1.00,0.00,0.00,27,28.06,36.69,46,42.11,78.95,,,,,,,東京,千葉,25,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,10R,6,4700,A2,金子　　和之,0,0,0.15,5.80,38.33,58.33,0.00,0.00,0.00,1,27.34,46.76,75,20.00,40.00,,,,,,,埼玉,新潟,39,19:43,にっぽん未来プロジェクト競走ｉｎ若松,予選特賞,初日
若松,20,20260718,11R,1,4933,A2,板橋　　侑我,0,0,0.14,6.46,36.59,58.54,6.06,45.16,61.29,21,38.24,50.74,37,24.00,48.00,,,,,,,静岡,静岡,30,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,11R,2,4461,B1,安田　　吉宏,0,0,0.17,4.49,18.89,43.33,5.11,44.44,44.44,29,28.46,46.15,21,33.33,45.83,,,,,,,三重,岐阜,40,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,11R,3,3909,A1,佐々木　康幸,0,0,0.12,6.57,48.70,66.96,0.00,0.00,0.00,24,31.25,46.88,24,29.17,50.00,,,,,,,静岡,静岡,52,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,11R,4,3401,B1,上田　　隆章,0,0,0.22,4.28,22.83,38.04,4.86,25.00,44.44,2,35.25,45.32,51,40.91,50.00,,,,,,,香川,高知,58,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,11R,5,5247,B1,大森　　　翼,0,0,0.18,4.77,23.58,48.11,4.09,18.75,40.63,6,36.99,51.37,49,25.00,50.00,,,,,,,兵庫,兵庫,24,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,11R,6,3872,A2,岡田　　憲行,0,0,0.18,6.13,45.35,62.79,6.03,40.00,60.00,42,41.10,56.16,60,36.00,56.00,,,,,,,大阪,大阪,50,20:14,にっぽん未来プロジェクト競走ｉｎ若松,予選特選,初日
若松,20,20260718,12R,1,4344,A1,新田　　雄史,0,0,0.14,7.73,53.70,74.07,9.25,56.25,81.25,17,26.32,40.60,17,28.00,52.00,,,,,,,三重,三重,41,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
若松,20,20260718,12R,2,4061,A1,萩原　　秀人,0,0,0.14,7.17,53.72,68.60,6.51,41.03,66.67,7,25.55,38.69,56,12.00,28.00,,,,,,,福井,福井,47,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
若松,20,20260718,12R,3,4586,A1,磯部　　　誠,0,0,0.13,7.07,43.93,60.75,7.12,52.94,52.94,49,48.84,68.99,53,28.00,60.00,,,,,,,愛知,愛知,35,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
若松,20,20260718,12R,4,4682,A1,大上　　卓人,0,0,0.14,7.09,46.55,65.52,6.58,41.86,60.47,41,32.88,52.05,38,41.67,58.33,,,,,,,広島,広島,35,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
若松,20,20260718,12R,5,4908,A1,上田　　龍星,0,0,0.15,6.98,44.34,66.98,6.71,57.14,57.14,52,32.84,48.51,26,62.50,68.75,,,,,,,大阪,大阪,31,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
若松,20,20260718,12R,6,4961,A1,西橋　　奈未,1,0,0.15,6.35,40.95,54.29,7.39,67.74,74.19,38,29.71,48.55,15,40.74,55.56,,,,,,,福井,石川,29,20:45,にっぽん未来プロジェクト競走ｉｎ若松,ドリーム戦,初日
芦屋,21,20260718,1R,1,4156,A2,浜野　　孝志,0,0,0.17,5.16,26.74,48.84,6.33,50.00,62.50,21,40.68,59.32,169,23.08,50.00,4R/3/.05/3 11R/6/.18/4,10R/1/.18/5,4R/4/.09/2 11R/6/.17/1,3R/5/.14/1 11R/1/.10/1,,,三重,三重,45,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,1R,2,4904,B1,松本　　一毅,0,0,0.17,5.26,33.62,50.00,5.07,27.59,44.83,26,18.52,29.63,122,37.04,59.26,2R/2/.15/2 8R/5/.08/1,8R/4/.15/3,7R/3/.09/5 12R/4/.16/6,6R/3/.16/6,,,大阪,大阪,31,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,1R,3,4555,B1,富永　　大一,0,0,0.18,5.12,31.58,50.00,5.07,34.48,55.17,40,18.33,40.00,126,36.51,49.21,7R/1/.07/1 11R/5/.19/3,3R/5/.20/2,2R/2/.19/4 8R/3/.13/2,7R/6/.08/5,,,福岡,福岡,36,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,1R,4,4954,B1,内山　　峻輔,1,0,0.19,4.29,20.55,35.62,0.00,0.00,0.00,19,22.64,39.62,151,34.55,47.27,5R/5/.16/2,4R/4/.08/1 8R/2/.15/5,2R/3/.17/6 10R/5/.07/6,5R/2/.20/2,,,東京,東京,31,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,1R,5,4349,B1,犬童　　千秋,1,0,0.15,4.54,25.29,39.08,4.43,25.71,40.00,48,38.89,55.56,164,36.07,47.54,5R/2/.18/4,5R/3/.18/2 10R/4/.29/6,2R/5/.15/2 7R/6/.10/4,6R/1/.16/5,,,福岡,宮崎,40,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,1R,6,3990,B1,芹澤　　克彦,0,0,0.14,4.92,27.27,43.43,0.00,0.00,0.00,51,42.86,58.93,141,30.16,52.38,7R/2/.09/3,2R/3/.09/4 11R/5/.10/5,9R/4/.14/3,1R/3/.13/2 9R/4/.13/5,,,静岡,静岡,47,08:32,モーニングレース誕生祭,サンライズＶ戦,５日目
芦屋,21,20260718,2R,1,4033,A2,伊藤　　将吉,0,0,0.15,5.98,47.62,59.05,7.20,60.00,80.00,42,24.59,42.62,143,36.92,46.15,3R/5/.21/3 10R/1/.14/1,4R/6/.15/3 11R/3/.07/1,8R/6/.16/5,1R/1/.14/1 12R/2/.09/2,,,静岡,静岡,47,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,2R,2,5344,B1,谷口　　　丞,0,0,0.15,5.05,29.55,46.59,2.13,0.00,12.50,2,33.96,45.28,120,30.00,41.67,4R/4/.08/1 9R/2/.14/2,8R/5/.12/4,7R/2/.13/2 11R/3/.22/4,11R/6/.12/3,,,滋賀,滋賀,23,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,2R,3,3551,B1,藤田　　美代,0,0,0.20,3.33,14.29,20.00,3.89,17.14,34.29,10,38.10,53.97,118,26.98,46.03,3R/6/.24/5 7R/3/.10/4,5R/2/.14/4,1R/4/.07/3 8R/1/.25/1,5R/5/.37/6,,,福岡,福岡,54,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,2R,4,3556,A1,田中　信一郎,0,0,0.14,6.88,50.91,70.00,6.50,50.00,71.43,55,43.48,63.04,166,33.33,44.44,6R/4/.10/4 12R/2/.14/1,8R/3/.14/2 12R/1/.22/2,4R/1/.07/1 8R/5/.13/3,6R/6/.13/1,,,大阪,大阪,53,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,2R,5,3645,B2,淺田　千亜希,1,0,0.15,5.18,38.64,50.00,5.58,47.37,57.89,49,18.87,32.08,157,36.36,56.06,6R/2/.15/1,5R/4/.12/5 9R/3/.13/6,6R/5/.05/4 11R/4/.13/5,3R/2/.21/6,,,徳島,徳島,53,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,2R,6,4034,B1,西原　　明生,0,0,0.22,3.68,15.48,26.19,4.04,17.39,34.78,41,46.15,61.54,123,25.42,40.68,6R/5/.14/2,7R/3/.20/4 12R/2/.25/5,3R/4/.21/5 9R/5/.17/6,1R/2/.18/4,,,香川,愛媛,47,08:58,モーニングレース誕生祭,サンライズＷ戦,５日目
芦屋,21,20260718,3R,1,4413,A2,水摩　　　敦,0,0,0.18,5.89,37.19,64.46,4.90,31.03,44.83,14,18.37,32.65,139,33.33,50.00,3R/1/.19/1 8R/4/.10/2,3R/3/.31/4 10R/6/.11/3,3R/1/.15/1,5R/6/.16/4 10R/2/.19/4,,,福岡,福岡,40,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,3R,2,4727,B1,安部　　慎一,0,0,0.16,3.82,13.43,34.33,4.88,32.35,47.06,6,24.56,42.11,140,31.03,43.10,9R/4/.14/5,1R/5/.20/3 8R/1/.07/1,10R/2/.20/4,1R/6/.15/5 7R/3/.12/3,,,福岡,福岡,38,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,3R,3,4702,A1,三浦　　敬太,0,0,0.14,6.19,47.14,62.86,7.24,58.62,72.41,43,50.00,70.37,115,30.00,41.67,3R/3/.18/2 12R/4/.05/2,11R/1/.06/2,6R/2/.08/3 10R/6/.12/5,4R/1/.10/5 12R/5/.12/5,,,東京,北海道,39,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,3R,4,3828,B1,明石　　正之,0,0,0.16,5.43,33.33,53.57,5.52,33.33,48.15,11,43.75,70.31,121,31.15,47.54,2R/6/.22/5 11R/2/.19/5,6R/1/.17/3,1R/3/.08/1 10R/4/.11/1,6R/5/.12/3,,,兵庫,兵庫,52,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,3R,5,3833,A2,中辻　　博訓,0,0,0.13,6.22,46.15,64.62,4.43,14.29,14.29,44,29.51,36.07,113,39.68,57.14,2R/1/.16/1 10R/5/.09/4,6R/2/.17/4 12R/6/.28/4,9R/1/.12/2,4R/3/.11/4 10R/6/.18/5,,,福井,福井,51,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,3R,6,3955,B2,眞田　　英二,0,0,0.19,4.98,29.21,50.56,4.79,26.32,42.11,13,52.31,67.69,135,40.35,66.67,1R/2/.21/6 7R/4/.06/2,10R/3/.31/4,1R/2/.12/2 5R/5/.11/5,5R/4/.26/5,,,徳島,徳島,49,09:24,モーニングレース誕生祭,サンライズＸ戦,５日目
芦屋,21,20260718,4R,1,3942,A1,寺田　　　祥,0,0,0.14,7.02,55.91,69.89,8.28,72.22,77.78,7,34.85,66.67,155,39.68,58.73,2R/4/.21/3 12R/1/.17/5,3R/4/.21/3 11R/6/.09/6,5R/1/.09/1 11R/2/.17/2,10R/5/.14/1,,,山口,山口,47,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,4R,2,3663,B1,木山　　和幸,0,0,0.18,5.41,36.84,53.51,5.07,30.95,50.00,9,26.79,41.07,167,32.26,53.23,2R/3/.21/4 9R/5/.14/6,7R/4/.22/2,6R/1/.12/1,3R/6/.12/3 9R/2/.12/1,,,広島,広島,56,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,4R,3,4469,A2,土山　　卓也,0,0,0.17,5.89,42.11,56.84,0.00,0.00,0.00,46,24.53,47.17,148,20.29,30.43,8R/6/.12/5,2R/1/.10/1 12R/5/.23/3,5R/2/.10/3 10R/1/.26/2,4R/6/.18/3 11R/4/.31/4,,,福井,福井,39,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,4R,4,4000,A2,松本　　博昭,0,0,0.17,6.11,44.70,59.09,5.57,28.57,42.86,30,36.67,53.33,156,35.85,54.72,5R/6/.18/3 11R/3/.19/1,9R/1/.17/2,2R/1/.16/3 11R/5/.17/3,6R/2/.14/4 12R/6/.25/6,,,広島,広島,49,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,4R,5,4569,B1,中澤　　宏奈,0,0,0.17,4.85,32.35,44.12,0.00,0.00,0.00,27,25.81,37.10,152,26.92,38.46,3R/4/.23/4 9R/3/.15/4,1R/2/.13/1 7R/6/.28/5,4R/5/.12/3 9R/3/.11/4,8R/6/.15/4,,,東京,東京,38,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,4R,6,5102,B1,原田　　雄次,0,0,0.20,4.81,27.85,49.37,4.53,26.47,41.18,36,27.54,46.38,138,37.50,51.56,6R/3/.13/5 10R/6/.18/6,7R/2/.20/1,1R/5/.19/4 7R/1/.10/1,12R/4/.13/3,,,福岡,福岡,28,09:50,モーニングレース誕生祭,サンライズＹ戦,５日目
芦屋,21,20260718,5R,1,4704,A1,河野　　　大,0,0,0.14,6.55,47.33,64.89,6.87,56.67,73.33,16,16.67,23.33,127,41.07,57.14,8R/2/.16/4 12R/6/.14/4,4R/1/.13/2,2R/4/.10/1 12R/1/.06/1,3R/3/.13/2 8R/5/.13/2,,,徳島,徳島,38,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,5R,2,3805,B1,高橋　　英之,0,0,0.14,5.29,34.78,52.17,6.62,53.85,73.08,47,36.67,58.33,163,32.69,46.15,1R/4/.15/2 6R/1/.18/3,2R/6/.15/5,4R/2/.11/4 12R/3/.09/2,7R/4/.04/1,,,東京,東京,52,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,5R,3,5258,B1,仲本　　　舜,0,0,0.15,4.39,24.05,34.18,4.06,23.53,35.29,3,46.77,62.90,170,33.33,50.00,1R/5/.15/5 10R/2/.12/2,4R/3/.20/6,7R/4/.09/3,4R/5/.13/2 8R/1/.18/1,,,福岡,沖縄,21,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,5R,4,3708,B1,岡部　　貴司,0,0,0.16,5.28,30.38,50.63,4.53,20.00,40.00,15,34.85,51.52,124,28.07,49.12,,4R/2/.15/4 9R/4/.06/4,3R/6/.12/4,2R/5/.29/4 7R/1/.13/2,,,岡山,岡山,52,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,5R,5,3993,B1,永井　　聖美,0,0,0.16,5.60,35.96,57.30,0.00,0.00,0.00,34,29.51,52.46,129,30.19,43.40,1R/6/.55/3 8R/1/.12/3,5R/5/.23/3,3R/2/.13/6 7R/5/.09/6,10R/3/.12/3,,,東京,愛知,47,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,5R,6,4512,A1,高野　　哲史,0,0,0.15,6.90,54.40,68.00,0.00,0.00,0.00,17,24.19,45.16,111,15.63,31.25,5R/1/.18/1 12R/3/.08/6,6R/5/.09/1 10R/2/.24/1,9R/6/.20/5,2R/4/.11/2 12R/1/.08/1,,,兵庫,兵庫,37,10:16,モーニングレース誕生祭,サンライズＺ戦,５日目
芦屋,21,20260718,6R,1,5047,B1,國分　将太郎,0,0,0.17,5.68,33.33,57.47,7.14,57.14,71.43,28,28.57,41.27,149,42.62,52.46,5R/3/.20/5 10R/4/.09/3,9R/5/.04/5,5R/3/.08/2 9R/2/.12/1,4R/4/.05/1,,,東京,福島,32,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,6R,2,4452,A2,松尾　　　祭,0,0,0.17,5.07,33.04,45.54,6.53,58.82,70.59,45,31.82,54.55,153,47.54,63.93,9R/1/.13/1,6R/6/.19/5 11R/4/.08/4,3R/5/.13/3 11R/1/.22/6,8R/4/.20/6 12R/3/.09/4,,,香川,愛媛,38,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,6R,3,3539,B1,金子　　順一,0,0,0.19,4.45,24.00,40.00,3.21,7.14,23.81,38,29.51,47.54,158,34.00,48.00,3R/2/.20/6,1R/3/.19/4 6R/4/.17/2,5R/4/.12/4,1R/4/.11/3 8R/2/.20/3,,,山口,山口,58,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,6R,4,3965,A1,北中　　元樹,0,0,0.17,6.00,44.74,59.65,5.31,26.92,65.38,33,36.51,60.32,117,33.33,50.00,11R/1/.09/2,4R/5/.06/5 12R/4/.19/1,8R/2/.16/4 12R/6/.11/5,5R/3/.18/3 10R/1/.10/2,,,滋賀,滋賀,47,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,6R,5,4904,B1,松本　　一毅,0,0,0.17,5.26,33.62,50.00,5.07,27.59,44.83,26,18.52,29.63,122,37.04,59.26,2R/2/.15/2 8R/5/.08/1,8R/4/.15/3,7R/3/.09/5 12R/4/.16/6,6R/3/.16/6,1R/2/.18/3,,大阪,大阪,31,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,6R,6,4762,A1,藤原　啓史朗,0,0,0.13,7.23,52.14,71.79,7.83,61.11,77.78,4,29.31,51.72,144,47.69,72.31,4R/1/.16/2 12R/5/.08/3,2R/4/.08/2 9R/6/.02/3,3R/3/.19/2,5R/1/.17/1 11R/2/.13/2,,,岡山,岡山,36,10:45,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,7R,1,4007,B1,榮田　　将彦,0,0,0.14,4.53,23.08,43.96,4.38,24.32,40.54,31,38.10,57.14,160,30.91,45.45,1R/3/.15/4,3R/2/.20/1 7R/5/.22/3,6R/4/.03/2,6R/4/.06/2 11R/3/.18/6,,,山口,山口,47,11:15,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,7R,2,3825,B1,宮嵜　隆太郎,0,0,0.12,3.35,18.46,23.08,3.93,22.50,35.00,20,18.97,43.10,162,35.94,56.25,4R/2/.02/4,2R/5/.21/6 7R/1/.20/6,1R/6/.15/6,3R/4/.07/5 9R/3/.12/6,,,福岡,福岡,53,11:15,モーニングレース誕生祭,一般,５日目
芦屋,21,20260718,7R,3,4615,B1,板倉　　敦史,0,0,0.19,4.41,23.17,36.59,4.26,18.52,37.04,12,40.98,52.46,130,26.67,45.00,4R/5/.33/5,1R/4/.19/5 11R/2/.06/3,6R/3/.06/6,2R/2/.16/5 9R/5/.14/2,,,東京,千葉,46,11:15,モーニングレース誕生祭,一般,５日目
